step,amount,isFraud,errorBalanceDest,errorBalanceOrig,type_encode
1.0,319825.94,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,129431.13,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
1.0,105351.94,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,38167.0,0.0,115562.82,-12944.400000000001,0.3109704127602581
1.0,4682.74,0.0,-8531.450000000004,-4682.74,0.3109704127602581
1.0,1280.14,0.0,-54584.78,0.0,0.019481310118105444
1.0,3039.84,0.0,466365.74374999997,0.0,0.019481310118105444
1.0,5998.0,0.0,5998.0,-5834.0,0.2757822963594302
1.0,4273.0,0.0,4273.0,-4273.0,0.2757822963594302
1.0,3637.13,0.0,3637.13,-3637.13,0.2757822963594302
1.0,892.53,0.0,892.53,0.0,0.2757822963594302
1.0,10707.6,0.0,10707.6,0.0,0.2757822963594302
1.0,6380.75,0.0,6380.75,0.0,0.2757822963594302
1.0,271161.74,0.0,271161.74,-12944.400000000001,0.2927066845245343
1.0,274108.4,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
1.0,2676.97,0.0,57533.18,0.0,0.019481310118105444
1.0,7512.61,0.0,7512.61,0.0,0.2757822963594302
1.0,8612.28,0.0,8612.28,0.0,0.2757822963594302
1.0,413.4,0.0,413.4,0.0,0.2757822963594302
1.0,6794.39,0.0,6794.39,0.0,0.2757822963594302
1.0,9247.18,0.0,9247.18,-3665.1800000000003,0.2757822963594302
1.0,2821.51,0.0,2821.51,-2821.51,0.2757822963594302
1.0,378703.81,0.0,362283.18,-12944.400000000001,0.2927066845245343
1.0,9818.95,0.0,9818.95,-9667.95,0.2757822963594302
1.0,13268.46,0.0,13268.46,-7387.0199999999995,0.2757822963594302
1.0,378896.52,0.0,297117.83999999985,-12944.400000000001,0.10105929623767199
1.0,65671.39,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,35492.2,0.0,413061.77,-12944.400000000001,0.10105929623767199
1.0,18510.43,0.0,4950.040000000001,-12944.400000000001,0.10105929623767199
1.0,83587.86,0.0,354749.6,-12944.400000000001,0.10105929623767199
1.0,62455.76,0.0,217095.56,-12944.400000000001,0.10105929623767199
1.0,44708.03,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,343189.13,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,60215.46,0.0,143387.5,-12944.400000000001,0.10105929623767199
1.0,235288.68,0.0,-225386.5299999998,-12944.400000000001,0.10105929623767199
1.0,206955.99,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,383446.61,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,145095.94,0.0,145814.97999999998,-12944.400000000001,0.10105929623767199
1.0,300632.87,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,119081.76,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,203148.34,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,104335.07,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,251482.63,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,92784.06,0.0,189847.4,-12944.400000000001,0.10105929623767199
1.0,21670.38,0.0,74309.03000000001,-12944.400000000001,0.10105929623767199
1.0,175443.85,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,226031.29,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,234052.7,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,229848.96,0.0,85472.06000000006,-12944.400000000001,0.10105929623767199
1.0,111655.85,0.0,430389.7699999999,-12944.400000000001,0.10105929623767199
1.0,51284.87,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,270.78,0.0,3289.7799999999997,-541.5600000000559,0.10105929623767199
1.0,154442.99,0.0,285036.41,-12944.400000000001,0.10105929623767199
1.0,34918.59,0.0,82896.10999999999,-12944.400000000001,0.10105929623767199
1.0,57262.72,0.0,113283.79000000001,-12944.400000000001,0.10105929623767199
1.0,189703.56,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,288838.13,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,61505.91,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,404167.6,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,57323.56,0.0,114647.12000000002,-12944.400000000001,0.10105929623767199
1.0,68988.21,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,74230.21,0.0,320297.37000000104,-12944.400000000001,0.10105929623767199
1.0,377287.8,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,185897.79,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,173842.23,0.0,339181.4,-12944.400000000001,0.10105929623767199
1.0,31646.31,0.0,23143.25,-12944.400000000001,0.10105929623767199
1.0,48134.99,0.0,103346.29000000001,-12944.400000000001,0.10105929623767199
1.0,229982.47,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,216806.48,0.0,459430.85999999987,-12944.400000000001,0.10105929623767199
1.0,117257.18,0.0,298060.31999999995,-12944.400000000001,0.10105929623767199
1.0,174413.77,0.0,341733.91000000003,-12944.400000000001,0.10105929623767199
1.0,72897.92,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,82564.24,0.0,424641.6,-12944.400000000001,0.10105929623767199
1.0,63764.9,0.0,293569.22,-12944.400000000001,0.10105929623767199
1.0,183074.81,0.0,370648.7,-12944.400000000001,0.10105929623767199
1.0,223744.8,0.0,430822.87,-12944.400000000001,0.10105929623767199
1.0,46179.38,0.0,352970.54,-12944.400000000001,0.10105929623767199
1.0,91611.03,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,128022.19,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,157949.72,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,26516.56,0.0,81261.07,-12944.400000000001,0.10105929623767199
1.0,105647.45,0.0,-32903.389999999985,-12944.400000000001,0.10105929623767199
1.0,61858.19,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,245041.35,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,42922.81,0.0,106468.76,-12944.400000000001,0.10105929623767199
1.0,137465.55,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,170207.14,0.0,429720.27,-12944.400000000001,0.10105929623767199
1.0,18513.77,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,199318.34,0.0,459930.12,-12944.400000000001,0.10105929623767199
1.0,26295.3,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,111549.83,0.0,42187.54000000004,-12944.400000000001,0.10105929623767199
1.0,56912.01,0.0,165374.09,-12944.400000000001,0.10105929623767199
1.0,414285.51,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,298109.36,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,269736.99,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,18622.16,0.0,37244.32,-12944.400000000001,0.10105929623767199
1.0,183816.31,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,143405.8,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,449.97,0.0,449.97,0.0,0.2757822963594302
1.0,2743.55,0.0,2743.55,-0.010000000000218279,0.2757822963594302
1.0,1548.73,0.0,1548.73,-7.275957614183426e-12,0.2757822963594302
1.0,4828.43,0.0,4828.43,0.010000000002037268,0.2757822963594302
1.0,1737.12,0.0,1737.12,0.0,0.2757822963594302
1.0,1089.31,0.0,1089.31,0.0,0.2757822963594302
1.0,5237.7,0.0,5237.7,0.0,0.2757822963594302
1.0,3364.48,0.0,3364.48,0.0,0.2757822963594302
1.0,1889.41,0.0,1889.41,-0.010000000002037268,0.2757822963594302
1.0,2685.44,0.0,2685.44,0.0,0.2757822963594302
1.0,1238.08,0.0,1238.08,0.0,0.2757822963594302
1.0,17994.24,0.0,17994.24,-10615.760000000002,0.2757822963594302
1.0,6396.49,0.0,6396.49,-5938.49,0.2757822963594302
1.0,2380.21,0.0,2380.21,0.0,0.2757822963594302
1.0,139754.72,0.0,-104942.39000000013,0.0,0.3109704127602581
1.0,8787.63,0.0,8787.63,0.0,0.2757822963594302
1.0,2261.24,0.0,418231.7,2.2737367544323206e-13,0.019481310118105444
1.0,2807.73,0.0,1566.079999999998,-1103.73,0.019481310118105444
1.0,4247.14,0.0,4247.14,0.0,0.2757822963594302
1.0,4504.48,0.0,4504.48,0.0,0.2757822963594302
1.0,3051.76,0.0,3051.76,0.0,0.2757822963594302
1.0,5675.84,0.0,5675.84,-5451.84,0.2757822963594302
1.0,194.4,0.0,-1533.5399999999972,0.0,0.019481310118105444
1.0,8176.58,0.0,8176.58,-7356.58,0.2757822963594302
1.0,4074.17,0.0,4074.17,-3500.17,0.2757822963594302
1.0,13695.83,0.0,13695.83,0.0,0.2757822963594302
1.0,8092.22,0.0,8092.22,-7497.22,0.2757822963594302
1.0,286803.5,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,3620.25,0.0,3620.25,0.0,0.2757822963594302
1.0,153952.87,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,1335.03,0.0,1335.03,0.0,0.2757822963594302
1.0,96.32,0.0,96.32,0.0,0.2757822963594302
1.0,412906.88,0.0,168708.59000000003,-12944.400000000001,0.2927066845245343
1.0,288638.46,0.0,-172365.32000000007,-12944.400000000001,0.2927066845245343
1.0,2918.83,0.0,2918.83,-2760.83,0.2757822963594302
1.0,4852.65,0.0,4852.65,0.0,0.2757822963594302
1.0,13343.47,0.0,13343.47,1.8189894035458565e-12,0.2757822963594302
1.0,1672.55,0.0,167711.96,0.0,0.019481310118105444
1.0,1020.89,0.0,1020.89,0.0,0.2757822963594302
1.0,4440.79,0.0,4440.79,0.0,0.2757822963594302
1.0,12271.39,0.0,12271.39,-11556.39,0.2757822963594302
1.0,379953.15,0.0,12516.919999999984,-12944.400000000001,0.2927066845245343
1.0,9198.49,0.0,9198.49,-3228.49,0.2757822963594302
1.0,660.52,0.0,660.52,0.0,0.2757822963594302
1.0,3485.64,0.0,3485.64,-3025.64,0.2757822963594302
1.0,413.84,0.0,413.84,0.0,0.2757822963594302
1.0,3865.44,0.0,3865.44,0.0,0.2757822963594302
1.0,124832.65,0.0,7600.369999999995,-12944.400000000001,0.3109704127602581
1.0,302151.25,0.0,110918.31,-12944.400000000001,0.2927066845245343
1.0,1854.51,0.0,1854.51,0.0,0.2757822963594302
1.0,2850.6,0.0,2850.6,0.0,0.2757822963594302
1.0,130905.88,0.0,299614.4700000001,-12944.400000000001,0.3109704127602581
1.0,8782.48,0.0,8782.48,0.0,0.2757822963594302
1.0,254286.27,0.0,265441.27,-12944.400000000001,0.10105929623767199
1.0,10239.16,0.0,10239.16,5.820766091346741e-11,0.2757822963594302
1.0,7276.69,0.0,8739.689999999999,-7183.69,0.2927066845245343
1.0,4993.81,0.0,120556.62000000001,-1.8189894035458565e-12,0.019481310118105444
1.0,8531.44,0.0,0.0,-6451.4400000000005,0.019481310118105444
1.0,4297.27,0.0,4297.27,-4.547473508864641e-13,0.2757822963594302
1.0,7287.73,0.0,7287.73,-4117.0,0.2757822963594302
1.0,5375.2,0.0,5375.2,0.0,0.2757822963594302
1.0,3830.45,0.0,3830.45,0.0,0.2757822963594302
1.0,70543.76,0.0,466365.74374999997,-0.009999999991123332,0.2927066845245343
1.0,3558.79,0.0,3558.79,0.0,0.2757822963594302
1.0,6891.56,0.0,6891.56,0.0,0.2757822963594302
1.0,2875.66,0.0,2875.66,0.010000000009313226,0.2757822963594302
1.0,4632.68,0.0,4632.68,0.0,0.2757822963594302
1.0,13693.11,0.0,13693.11,5.820766091346741e-11,0.2757822963594302
1.0,81222.77,0.0,-136981.22999999998,0.0,0.2927066845245343
1.0,2801.1,0.0,9422.14,-2140.1,0.019481310118105444
1.0,273951.34,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
1.0,490341.11,0.0,-103396.27000000002,-12944.400000000001,0.2927066845245343
1.0,226.29,0.0,226.29,0.0,0.2757822963594302
1.0,204691.97,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,3399.54,0.0,3399.54,0.0,0.2757822963594302
1.0,261.95,0.0,261.95,0.0,0.2757822963594302
1.0,1815.83,0.0,1815.83,0.0,0.2757822963594302
1.0,10287.6,0.0,10287.6,0.0,0.2757822963594302
1.0,2633.08,0.0,19779.08,0.0,0.019481310118105444
1.0,8818.07,0.0,8818.07,0.0,0.2757822963594302
1.0,271.77,0.0,271.77,0.0,0.2757822963594302
1.0,7017.21,0.0,7017.21,-0.010000000000218279,0.2757822963594302
1.0,16709.74,0.0,16709.74,-1.8189894035458565e-12,0.2757822963594302
1.0,2020.04,0.0,2020.04,0.0,0.2757822963594302
1.0,3601.28,0.0,3601.28,-9.094947017729282e-13,0.2757822963594302
1.0,6027.22,0.0,466365.74374999997,0.0,0.019481310118105444
1.0,7886.77,0.0,7886.77,-4.547473508864641e-13,0.2757822963594302
1.0,421520.68,0.0,162177.75,-12944.400000000001,0.2927066845245343
1.0,2444.49,0.0,2444.49,3.637978807091713e-12,0.2757822963594302
1.0,2786.6,0.0,2786.6,0.0,0.2757822963594302
1.0,2186.58,0.0,2186.58,0.0,0.2757822963594302
1.0,265803.38,0.0,145172.76,0.0,0.3109704127602581
1.0,12363.37,0.0,12363.37,-0.009999999776482582,0.2757822963594302
1.0,3014.72,0.0,3.637978807091713e-12,0.0,0.019481310118105444
1.0,9533.48,0.0,10421.48,4.547473508864641e-13,0.2927066845245343
1.0,139555.44,0.0,0.0,-12944.400000000001,0.2927066845245343
1.0,13525.15,0.0,13525.15,-12944.400000000001,0.2757822963594302
1.0,5134.7,0.0,5134.7,-4793.7,0.2757822963594302
1.0,4881.15,0.0,4881.15,0.0,0.2757822963594302
1.0,130470.14,0.0,156288.0399999998,-12944.400000000001,0.3109704127602581
1.0,722161.86,0.0,13553.790000000037,-12944.400000000001,0.2927066845245343
1.0,5085.47,0.0,5085.47,0.0,0.2757822963594302
1.0,4617.63,0.0,4617.63,0.0,0.2757822963594302
1.0,3941.6,0.0,3941.6,-3813.6,0.2757822963594302
1.0,1471.39,0.0,1471.39,-1471.39,0.2757822963594302
1.0,5480.96,0.0,5480.96,0.0,0.2757822963594302
1.0,1834.74,0.0,1834.74,0.0,0.2757822963594302
1.0,365914.64,0.0,365914.64,-12944.400000000001,0.10105929623767199
1.0,16472.92,0.0,16472.92,0.010000000009313226,0.2757822963594302
1.0,31922.09,0.0,31922.09,0.0,0.2757822963594302
1.0,6450.56,0.0,6450.56,-4444.56,0.2757822963594302
1.0,315325.25,0.0,140665.7000000002,-12944.400000000001,0.3109704127602581
1.0,2869.11,0.0,2869.11,0.0,0.2757822963594302
1.0,2738.86,0.0,2738.86,0.0,0.2757822963594302
1.0,60503.37,0.0,115621.57,-12944.400000000001,0.10105929623767199
1.0,450.55,0.0,450.55,0.0,0.2757822963594302
1.0,8161.64,0.0,-95234.63,0.0,0.019481310118105444
1.0,40149.38,0.0,0.0,2.9103830456733704e-11,0.2927066845245343
1.0,5829.39,0.0,5829.39,-2.9103830456733704e-11,0.2757822963594302
1.0,9119.89,0.0,9119.89,0.0,0.2757822963594302
1.0,3854.39,0.0,3854.39,9.094947017729282e-13,0.2757822963594302
1.0,1053.13,0.0,1053.13,0.0,0.2757822963594302
1.0,7296.95,0.0,7296.95,-0.010000000000218279,0.2757822963594302
1.0,9114.34,0.0,9114.34,-3557.54,0.2757822963594302
1.0,18625.28,0.0,18625.28,-12944.400000000001,0.2757822963594302
1.0,2134.11,0.0,2134.11,-2134.11,0.2757822963594302
1.0,3743.03,0.0,3743.03,-3743.03,0.2757822963594302
1.0,17457.7,0.0,17457.7,-12944.400000000001,0.2757822963594302
1.0,1098.78,0.0,1098.78,-1098.78,0.2757822963594302
1.0,1393.49,0.0,1393.49,-1393.49,0.2757822963594302
1.0,3466.83,0.0,3466.83,-3466.83,0.2757822963594302
1.0,12960.72,0.0,12960.72,-12944.400000000001,0.2757822963594302
1.0,3383.61,0.0,3383.61,-3383.61,0.2757822963594302
1.0,3285.68,0.0,3285.68,-3285.68,0.2757822963594302
1.0,4898.07,0.0,4898.07,-4898.07,0.2757822963594302
1.0,9642.19,0.0,9642.19,-9642.19,0.2757822963594302
1.0,1919.77,0.0,1919.77,-1919.77,0.2757822963594302
1.0,21820.68,0.0,21820.68,-12944.400000000001,0.2757822963594302
1.0,18187.81,0.0,18187.81,-12944.400000000001,0.2757822963594302
1.0,23069.76,0.0,23069.76,-12944.400000000001,0.2757822963594302
1.0,6820.53,0.0,6820.53,-6820.53,0.2757822963594302
1.0,2635.06,0.0,2635.06,-2530.06,0.2757822963594302
1.0,5371.1,0.0,5371.1,0.0,0.2757822963594302
1.0,358124.44,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,2645.88,0.0,2645.88,-2551.88,0.2757822963594302
1.0,5454.05,0.0,0.0,0.0,0.019481310118105444
1.0,2691.57,0.0,2691.57,0.0,0.2757822963594302
1.0,3269.57,0.0,23714.57,0.0,0.019481310118105444
1.0,3623.4,0.0,3623.4,0.0,0.2757822963594302
1.0,102.37,0.0,102.37,0.0,0.2757822963594302
1.0,5601.3,0.0,5601.3,-2.2737367544323206e-13,0.2757822963594302
1.0,151768.14,0.0,238792.09,-12944.400000000001,0.3109704127602581
1.0,2725.19,0.0,2725.19,0.0,0.2757822963594302
1.0,1534.54,0.0,1534.54,-0.010000000000218279,0.2757822963594302
1.0,402.54,0.0,402.54,0.010000000000218279,0.2757822963594302
1.0,12617.81,0.0,43010.81,-1908.8099999999995,0.019481310118105444
1.0,3631.87,0.0,3631.87,0.0,0.2757822963594302
1.0,333946.96,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,7648.78,0.0,7648.78,-6052.78,0.2757822963594302
1.0,11679.19,0.0,11679.19,-3.637978807091713e-12,0.2757822963594302
1.0,272.8,0.0,272.8,0.0,0.2757822963594302
1.0,1380.95,0.0,1380.95,-3.637978807091713e-12,0.2757822963594302
1.0,29587.32,0.0,466365.74374999997,9.094947017729282e-13,0.3109704127602581
1.0,1056.64,0.0,1056.64,0.0,0.2757822963594302
1.0,2515.46,0.0,2515.46,-2245.46,0.2757822963594302
1.0,6077.94,0.0,17159.94,0.0,0.019481310118105444
1.0,8648.45,0.0,19658.45,-1914.4500000000007,0.019481310118105444
1.0,5264.43,0.0,26253.43,0.0,0.019481310118105444
1.0,3821.75,0.0,3821.75,0.0,0.2757822963594302
1.0,4920.42,0.0,4920.42,0.0,0.2757822963594302
1.0,5635.6,0.0,5635.6,0.0,0.2757822963594302
1.0,11508.76,0.0,11508.76,0.0,0.2757822963594302
1.0,2147.21,0.0,2147.21,0.0,0.2757822963594302
1.0,8380.77,0.0,8380.77,-8261.77,0.2757822963594302
1.0,3850.6,0.0,3850.6,0.0,0.2757822963594302
1.0,5238.73,0.0,5238.73,0.0,0.2757822963594302
1.0,6173.13,0.0,6173.13,0.0,0.2757822963594302
1.0,1196.9,0.0,1196.9,0.0,0.2757822963594302
1.0,150.07,0.0,150.07,0.0,0.2757822963594302
1.0,624.1,0.0,624.1,0.010000000009313226,0.2757822963594302
1.0,1012.86,0.0,1012.86,0.0,0.2757822963594302
1.0,3688.28,0.0,3688.28,0.0,0.2757822963594302
1.0,26112.94,0.0,23504.3,1.3642420526593924e-12,0.2927066845245343
1.0,286590.92,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
1.0,5430.53,0.0,5430.53,0.0,0.2757822963594302
1.0,13840.98,0.0,13840.98,-6588.98,0.2757822963594302
1.0,11479.22,0.0,11479.22,-11300.22,0.2757822963594302
1.0,119570.96,0.0,466365.74374999997,-12944.400000000001,0.3109704127602581
1.0,818.99,0.0,-6159.719999999999,0.0,0.019481310118105444
1.0,2736.66,0.0,2736.66,0.0,0.2757822963594302
1.0,6166.35,0.0,6166.35,0.0,0.2757822963594302
1.0,4052.14,0.0,4052.14,0.0,0.2757822963594302
1.0,6730.59,0.0,6730.59,0.010000000009313226,0.2757822963594302
1.0,259096.62,0.0,178289.16999999998,-12944.400000000001,0.2927066845245343
1.0,21502.38,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
1.0,1810.88,0.0,1810.88,0.0,0.2757822963594302
1.0,700.86,0.0,700.86,0.0,0.2757822963594302
1.0,7273.9,0.0,-16575.669999999984,0.0,0.019481310118105444
1.0,4845.31,0.0,4845.31,-4.547473508864641e-13,0.2757822963594302
1.0,1153.98,0.0,1153.98,0.0,0.2757822963594302
1.0,1624.03,0.0,1624.03,0.0,0.2757822963594302
1.0,8076.53,0.0,8076.53,0.0,0.2757822963594302
1.0,1313.6,0.0,1313.6,0.0,0.2757822963594302
1.0,6128.41,0.0,6128.41,0.0,0.2757822963594302
1.0,11301.82,0.0,11301.82,0.0,0.2757822963594302
1.0,4508.96,0.0,4508.96,0.0,0.2757822963594302
1.0,2588.24,0.0,2588.24,-1.4551915228366852e-11,0.2757822963594302
1.0,909.33,0.0,909.33,0.010000000009313226,0.2757822963594302
1.0,7123.18,0.0,7123.18,-7.275957614183426e-12,0.2757822963594302
1.0,4449.8,0.0,4449.8,-0.010000000002037268,0.2757822963594302
1.0,663.34,0.0,663.34,0.0,0.2757822963594302
1.0,4043.76,0.0,4043.76,0.0,0.2757822963594302
1.0,15350.84,0.0,15350.84,0.010000000002037268,0.2757822963594302
1.0,11917.23,0.0,11917.23,-0.00999999999839929,0.2757822963594302
1.0,14145.51,0.0,14145.51,0.0,0.2757822963594302
1.0,28301.88,0.0,28301.88,-12944.400000000001,0.2757822963594302
1.0,6976.97,0.0,6976.97,-6976.97,0.2757822963594302
1.0,19572.25,0.0,19572.25,-12944.400000000001,0.2757822963594302
1.0,17389.94,0.0,17389.94,-12944.400000000001,0.2757822963594302
1.0,12123.91,0.0,12123.91,-12123.91,0.2757822963594302
1.0,20007.91,0.0,20007.91,-12944.400000000001,0.2757822963594302
1.0,18389.77,0.0,18389.77,-12944.400000000001,0.2757822963594302
1.0,5947.8,0.0,5947.8,-5947.8,0.2757822963594302
1.0,804.16,0.0,804.16,-804.16,0.2757822963594302
1.0,14711.9,0.0,14711.9,-12944.400000000001,0.2757822963594302
1.0,2407.47,0.0,2407.47,-2407.47,0.2757822963594302
1.0,2074.51,0.0,2074.51,0.0,0.2757822963594302
1.0,5711.01,0.0,5711.01,4.656612873077393e-10,0.2757822963594302
1.0,21897.3,0.0,21897.3,0.0,0.2757822963594302
1.0,5462.01,0.0,5462.01,-3.637978807091713e-12,0.2757822963594302
1.0,2185.54,0.0,2185.54,0.0,0.2757822963594302
1.0,5655.43,0.0,66948.88,0.0,0.019481310118105444
1.0,727.94,0.0,727.94,0.0,0.2757822963594302
1.0,7868.9,0.0,7868.9,-7267.9,0.2757822963594302
1.0,4029.56,0.0,4029.56,0.0,0.2757822963594302
1.0,2637.07,0.0,-279819.44625,0.0,0.019481310118105444
1.0,3129.06,0.0,3129.06,9.094947017729282e-13,0.2757822963594302
1.0,6899.83,0.0,6899.83,-5895.83,0.2757822963594302
1.0,38366.56,0.0,65052.56,-12944.400000000001,0.10105929623767199
1.0,6778.32,0.0,6778.32,-5755.32,0.2757822963594302
1.0,96015.94,0.0,50309.65,-12944.400000000001,0.10105929623767199
1.0,2304.2,0.0,2304.2,0.0,0.2757822963594302
1.0,5575.09,0.0,5575.09,-1.4210854715202004e-13,0.2757822963594302
1.0,1667.88,0.0,1667.88,-1469.97,0.2757822963594302
1.0,24659.46,0.0,24659.46,-12944.400000000001,0.2757822963594302
1.0,221557.88,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,1117.17,0.0,1117.17,0.0,0.2757822963594302
1.0,7731.23,0.0,7731.23,-1915.2299999999996,0.2757822963594302
1.0,69490.69,0.0,22315.67,-12944.400000000001,0.3109704127602581
1.0,5437.85,0.0,5437.85,0.0,0.2757822963594302
1.0,3984.3,0.0,3984.3,-0.010000000000218279,0.2757822963594302
1.0,5630.13,0.0,5630.13,0.0,0.2757822963594302
1.0,3399.78,0.0,3399.78,3.637978807091713e-12,0.2757822963594302
1.0,7883.75,0.0,7883.75,0.0,0.2757822963594302
1.0,635.55,0.0,635.55,0.0,0.2757822963594302
1.0,2248.26,0.0,2248.26,0.009999999776482582,0.2757822963594302
1.0,9261.94,0.0,9261.94,-9.094947017729282e-13,0.2757822963594302
1.0,9614.73,0.0,9614.73,0.0,0.2757822963594302
1.0,30308.45,0.0,-3515.840000000011,-12944.400000000001,0.3109704127602581
1.0,1012.84,0.0,1012.84,0.00999999999476131,0.2757822963594302
1.0,6534.05,0.0,6534.05,0.0,0.2757822963594302
1.0,9460.66,0.0,9460.66,0.0,0.2757822963594302
1.0,2552.79,0.0,2552.79,0.0,0.2757822963594302
1.0,5912.4,0.0,5912.4,0.0,0.2757822963594302
1.0,8009.83,0.0,8009.83,-5.820766091346741e-11,0.2757822963594302
1.0,8625.97,0.0,8625.97,0.0,0.2757822963594302
1.0,244964.08,0.0,59741.22999999995,-12944.400000000001,0.2927066845245343
1.0,5663.87,0.0,5663.87,0.0,0.2757822963594302
1.0,1892.34,0.0,1892.34,0.0,0.2757822963594302
1.0,561.01,0.0,561.01,0.0,0.2757822963594302
1.0,3218.06,0.0,3218.06,0.0,0.2757822963594302
1.0,9731.47,0.0,9731.47,-3157.4699999999993,0.2757822963594302
1.0,4018.12,0.0,4018.12,0.0,0.2757822963594302
1.0,6376.99,0.0,6376.99,0.0,0.2757822963594302
1.0,5983.88,0.0,5983.88,-2453.88,0.2757822963594302
1.0,280.59,0.0,280.59,0.0,0.2757822963594302
1.0,5263.67,0.0,5263.67,0.0,0.2757822963594302
1.0,176370.68,0.0,352741.36,-12944.400000000001,0.10105929623767199
1.0,62783.13,0.0,122524.36000000002,-12944.400000000001,0.10105929623767199
1.0,90956.1,0.0,181912.21000000002,-12944.400000000001,0.10105929623767199
1.0,120556.62,0.0,241113.24,-12944.400000000001,0.10105929623767199
1.0,475857.13,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,239510.08,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,50938.65,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
1.0,288438.0,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
1.0,10349.31,0.0,10349.31,4.547473508864641e-13,0.2757822963594302
1.0,7672.12,0.0,7672.12,-6524.43,0.2757822963594302
1.0,1203.13,0.0,1203.13,-1203.13,0.2757822963594302
1.0,1635.86,0.0,1635.86,-1635.86,0.2757822963594302
1.0,5072.52,0.0,5072.52,-5072.52,0.2757822963594302
1.0,3176.52,0.0,3176.52,-3176.52,0.2757822963594302
1.0,2891.7,0.0,2891.7,-2891.7,0.2757822963594302
1.0,1557.98,0.0,1557.98,-1557.98,0.2757822963594302
1.0,19316.5,0.0,19316.5,-12944.400000000001,0.2757822963594302
1.0,8212.99,0.0,8212.99,-8212.99,0.2757822963594302
1.0,5284.56,0.0,5284.56,-5284.56,0.2757822963594302
1.0,16265.77,0.0,16265.77,-12944.400000000001,0.2757822963594302
1.0,14054.64,0.0,14054.64,-12944.400000000001,0.2757822963594302
1.0,11334.96,0.0,11334.96,-11334.96,0.2757822963594302
1.0,12445.65,0.0,12445.65,-12445.65,0.2757822963594302
1.0,42.0,0.0,42.0,-42.0,0.2757822963594302
1.0,10685.2,0.0,10685.2,-10685.2,0.2757822963594302
1.0,5778.99,0.0,5778.99,-5778.99,0.2757822963594302
1.0,7366.3,0.0,7366.3,-7366.3,0.2757822963594302
1.0,10810.73,0.0,10810.73,-10810.73,0.2757822963594302
